0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,decay_0,decay_1,decay_2,decay_3,W_0,W_1,W_2,W_3,J_0,J_1,J_2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,-0.036,0.008,0.044,-0.048,0.0,0.044,-0.024,0.076,0.06,0.024,-0.02,-0.032,-0.048,-0.052,4.081185902419993,4.939048573136623,5.945424255735193,3.8424822795480935,4.407232637191648,4.735111292599012,4.332914507362934,3.3623519298063944,4.188936005464097,5.019674026952736,5.402909228490722
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02,-0.032,0.012,-0.012,0.064,-0.052,-0.032,-0.024,0.052,-0.008,-0.084,-0.044,0.024,-0.012,0.032,6.070361467994907,4.957861924893816,3.787277870353455,4.721109213897034,5.329230996795202,3.23811019758866,3.862520759587592,6.634197533829017,5.93100054121654,5.32918720971672,6.2883629785677675
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,0.02,-0.008,0.052,-0.032,0.032,0.028,-0.056,0.068,-0.012,0.096,-0.012,-0.024,-0.016,0.084,5.213836916946807,5.747956523199547,3.723814700758094,3.9600985690483625,4.720396105637545,3.9162295814527894,3.745046347867455,3.5314963499175125,4.493862703737944,4.3875892564966446,6.512688598814845
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008,0.02,0.076,0.008,-0.088,-0.028,0.044,0.02,0.044,0.008,-0.056,-0.028,-0.004,-0.008,0.04,2.8657762444236057,5.6309882606129165,5.520662654521522,4.301480581600774,5.995383030167726,4.406462638506445,6.683755228096866,2.830398584201144,5.710312730331007,4.712616656053916,6.00098450775867
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,0.048,0.016,-0.056,0.056,0.04,-0.008,0.012,0.028,-0.1,-0.036,0.02,-0.044,0.06,-0.004,5.311325123482021,5.950312714559497,3.8067881775944112,5.0783055508200095,4.529300031594759,6.275004555271666,4.301342633890224,6.296534609761461,4.663540136243891,4.493876282090768,5.410955944751501
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,0.068,0.024,0.052,-0.056,0.024,-0.004,0.028,0.008,-0.056,0.036,0.096,-0.052,-0.028,0.0,4.60913862703274,4.9487936458042325,6.146995548973721,7.031290804029416,5.031971207652287,5.0194236306393565,5.034013783488238,5.063202205944879,6.846090544019023,6.634547708537055,3.111842896477161
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,-0.052,0.012,0.036,-0.092,-0.032,-0.064,-0.04,-0.04,-0.02,-0.036,0.012,-0.036,0.04,0.024,6.205146597268664,5.329778821019066,5.905720249517518,6.957166338694698,4.147688500104332,5.090161393818527,5.0276637631808345,7.552390394599134,5.98848447308024,4.723462407898155,5.033474132619613
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.04,-0.152,-0.088,-0.024,-0.024,-0.04,-0.108,-0.036,0.028,0.02,-0.036,-0.028,0.036,-0.036,3.4530163604045994,5.592048976695072,4.82889559488957,5.972225960827762,5.937070948023865,6.975086992017417,6.3485645777213415,5.622635117598556,4.764483004216384,3.4201357899268903,4.237331863186999
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052,0.032,0.052,0.032,-0.044,0.0,-0.02,-0.004,-0.04,0.052,0.088,0.028,-0.032,0.06,0.024,3.7132877065133116,4.909103341430662,4.236193987249248,4.722372010252553,5.4390607153478365,5.834710534473051,4.647001444727112,4.18418403566246,5.347372686689546,4.020584228296864,6.676828743974308
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,-0.04,0.008,0.016,-0.008,-0.016,0.056,-0.024,0.056,0.032,-0.064,-0.008,-0.08,-0.064,-0.136,5.538110012876735,5.699827838822103,4.271753489643013,6.630656564168537,5.742417200067989,5.438556519645077,4.373146368616775,4.973813866152997,4.786457873266491,4.49475321808902,7.480701594290437
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.068,-0.032,-0.016,-0.052,-0.012,-0.016,-0.008,-0.06,-0.012,0.032,0.008,0.02,-0.036,0.024,4.853980857728732,3.182197299903211,4.113223146810649,1.1277913106899113,5.246838399926494,3.815933332678142,5.150309884928216,5.161062862604227,2.6592256209791816,6.0327761784528775,3.247538827240547
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.028,-0.036,-0.04,0.044,-0.032,0.008,-0.084,0.064,-0.084,0.092,-0.024,0.044,0.016,0.0,0.084,6.204086962067665,5.427775775422263,5.131259321335858,4.170637009394614,4.541015827885646,6.155781079884043,5.991704186381852,4.805954662229178,2.746955273809956,5.72598650023334,5.978445364538809
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.052,0.044,-0.032,0.06,0.032,0.04,-0.052,0.012,-0.08,0.072,0.012,-0.016,0.02,0.02,-0.024,5.80648416297141,6.660506767292647,5.913903871677943,6.128321704253335,3.452483400844251,5.993573616601979,5.4629451894334915,3.8048133876191934,3.8058977422329296,5.633795847528899,4.91653640902886
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008,-0.024,-0.032,0.0,0.024,0.048,-0.048,-0.012,0.028,0.076,0.092,-0.004,0.012,0.036,-0.084,4.098352876738511,6.263801612744734,4.468459219415241,4.1009610019844835,6.28579784327948,5.422572886616123,5.668547749890787,1.994965143482776,4.7157119190591406,6.765559214887002,6.895334345260558
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,0.008,-0.008,0.036,0.004,-0.028,0.068,-0.02,-0.004,-0.068,-0.004,-0.048,0.016,-0.064,-0.048,5.562002684426169,4.5078936278189135,5.762972899527309,4.741486733581826,4.676990531923437,5.5740089671968445,5.245410805945756,3.7996541865749744,4.085120272343526,6.077771513910987,4.013633449145602
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,0.036,-0.012,0.068,-0.036,-0.072,-0.024,0.048,0.032,-0.044,-0.052,0.028,0.012,0.072,-0.032,5.20396732057017,5.835563024980116,5.987177397372808,5.6688036606619345,5.2728485287465245,3.987483929460507,4.284923784149066,5.0562388007484005,4.4474089962596075,6.432948932562467,5.353362572285455
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,-0.016,0.0,0.012,-0.052,-0.076,0.036,-0.072,0.032,-0.016,-0.024,0.02,-0.052,0.012,0.004,3.888529019363758,3.798008393414022,2.804927129703266,5.827258330331463,5.668467693930303,5.190659128408453,3.006050789534234,7.198424394358241,5.651916896091793,5.178221992677282,4.663891719031074
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.04,-0.036,0.004,-0.044,-0.036,-0.028,-0.068,-0.012,-0.02,0.048,0.008,-0.032,0.024,4.027638534066285,4.946620257198668,5.135791752349604,4.319667950674157,5.491183975023239,5.847273283547102,3.3915802280502385,3.351858642334176,7.16205452801389,4.249581946665238,3.320490498665495
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,0.012,0.04,-0.004,-0.024,-0.032,0.012,0.016,0.052,-0.044,-0.04,0.02,-0.024,-0.008,0.012,3.92053604372717,6.57807759700501,3.0304690914663652,4.062676957774695,4.171446548869424,3.494855260000536,4.9920651203877435,4.2704516627232705,6.354041469007222,4.2277705641245,5.536724760494231
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.064,-0.052,0.052,0.052,-0.036,0.048,-0.008,-0.052,0.084,-0.04,0.0,-0.008,0.08,-0.004,0.004,5.66914588314085,4.177363926520075,2.711772842663361,4.333070821387145,6.542725036664168,4.091188630278647,4.31748082168,5.608808854800633,4.976998189803375,3.449767707131947,4.717602198562525
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.052,0.016,-0.028,-0.1,-0.08,0.028,0.032,0.052,-0.024,0.004,-0.024,-0.016,0.116,0.04,-0.036,6.115395674592317,6.4648465003992275,6.845758503769182,5.682277079235298,4.595566898626384,4.871831250063467,5.706212356799451,4.699735382385013,3.589924669953445,5.078440212263207,6.0334139932467306
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.044,0.076,0.0,-0.024,-0.012,0.084,-0.008,0.02,0.072,0.04,-0.06,0.004,0.056,0.0,0.044,4.965791374635326,5.585287473094132,4.430336323019823,7.438942673074725,5.14944898010883,5.8638086570958645,4.793547444281305,5.123248317610149,6.059154086972537,3.981109154001122,8.329256670227233
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.052,-0.036,0.024,-0.004,0.04,0.032,0.068,0.04,-0.028,-0.044,0.056,-0.044,0.04,0.032,-0.036,6.928744404776624,4.384754811438047,5.530398256092419,4.906145106529131,5.708814204855057,5.314797760641145,4.5625603413647635,3.5726611864039297,3.8186632231164537,4.087112368730519,4.4165141364248015
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.028,0.008,0.028,0.0,-0.036,-0.056,0.028,-0.056,-0.044,-0.04,-0.164,0.008,-0.044,-0.048,0.02,4.027395114078647,5.6063069022154846,5.124902214806652,4.30883177577359,5.062970225833153,6.906089720232505,4.476946472843401,4.32286850718997,4.552941011262484,4.398395242942541,5.599594470055866
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.068,0.036,0.008,-0.032,-0.044,0.036,0.104,0.0,0.012,0.108,-0.024,0.056,0.1,-0.004,0.024,4.866098772316287,5.321983353561041,4.578932296114208,4.3080904696873645,5.65151172882935,2.6137863842988946,6.045483692968782,4.588019482337458,5.143526998254541,4.8330078729470385,5.540604126756624
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,-0.016,-0.032,-0.004,0.004,0.004,0.028,0.012,0.02,-0.004,0.052,-0.016,0.0,-0.08,0.032,6.982475954823386,4.720267835605093,5.4637187713328546,4.43426392836306,5.770391352647999,6.235514874674058,5.619714759642411,5.905681825458277,5.004139410588616,4.751487334197318,4.16913882409372
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032,-0.024,0.024,0.036,0.004,-0.012,-0.036,0.024,0.104,0.048,0.008,-0.06,-0.02,-0.004,-0.164,2.500424065938489,4.683902627953136,4.840328945759822,5.32863979283713,4.546605806745716,3.9749100593082973,3.955543492359174,3.573997898482616,4.353265194013201,3.2574110344220393,4.3020432536573745
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.052,0.0,-0.012,-0.012,-0.016,0.012,0.088,-0.028,0.04,0.004,-0.024,0.04,0.004,-0.024,0.004,5.67833846898338,4.785799325962698,5.036464276304597,3.720081792631126,4.339734522247049,4.214448080374513,5.60087608795139,4.693020455115442,4.123582967707326,5.559575282662445,5.082530915316739
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,0.056,0.012,0.02,0.008,-0.012,-0.016,-0.048,0.06,0.064,0.068,-0.052,0.0,0.028,0.024,4.395996188842534,6.263659241837868,5.244980963576075,4.0374237957906445,5.582520254363498,4.682840185560294,6.637549091342185,3.581356752704832,7.172851993244666,6.812128613618368,5.472121380316001
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.004,0.004,-0.024,0.068,0.016,0.016,-0.004,0.032,0.028,-0.076,-0.112,-0.1,0.0,0.096,-0.044,5.252892234588927,4.956865610177279,3.296187239891087,4.591903344620201,5.737406544118273,3.6647189297453235,3.526371959670329,6.593601391725991,5.0250759217875975,6.181131974130701,5.7372055045957095
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.064,-0.028,0.076,-0.004,-0.092,-0.008,-0.048,-0.024,0.032,-0.02,0.004,0.02,-0.068,-0.024,0.048,5.345357782646099,2.765760715597537,3.692987994815141,4.811119930282128,4.516971629271162,5.680113429846472,5.79008971017382,4.479927529187202,3.7466110300286655,5.436731725665273,4.9739893915696705
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.02,0.028,-0.012,-0.02,0.008,0.12,-0.1,-0.004,0.056,0.08,-0.072,-0.016,-0.148,0.028,6.039828150203314,4.455879662215139,4.966447993931998,4.585283346322031,6.074518623773208,4.903943051883222,5.7094589817041275,4.40086730302281,5.066071429313552,3.6252372566313333,5.305399272578956
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.036,-0.012,-0.016,0.02,-0.08,0.056,0.012,0.04,-0.044,0.036,-0.056,0.036,0.024,0.008,0.004,5.563556970656453,5.654104549045866,5.022126805442316,4.745822925687123,6.032897732310174,6.550601344649731,6.069160956765739,5.987926831335402,5.026335108741592,3.0624663347027816,5.236361076267446
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,-0.088,-0.02,-0.096,-0.004,-0.032,0.06,-0.012,-0.016,-0.02,-0.072,0.044,0.016,0.052,-0.024,5.449963145883482,5.019279167078269,5.2358574641863465,6.071080523887999,4.542117082455105,5.5157620814682025,3.779153294597121,5.564453249110891,4.731880146418318,5.361217615478673,6.29176713724376
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.08,0.02,-0.012,0.012,-0.012,-0.016,0.048,-0.072,0.064,0.044,0.028,-0.06,-0.036,0.0,0.0,5.36279349520819,6.24968266806011,4.886907174141189,3.4593162185900943,4.293932214045207,5.595814728221431,6.506843383660244,4.172116273315806,3.395786033586508,5.701082014396684,3.899151968128554
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.016,-0.064,-0.08,-0.08,0.008,-0.008,0.008,0.032,-0.048,-0.008,-0.048,-0.04,0.008,0.048,-0.04,4.762863771928589,6.041845190142817,6.120597699775315,6.235217728763605,4.809044855775471,3.9503474215752634,5.4500247274608205,4.987407265551528,4.3798837673423945,6.616396707819161,4.012471324728678
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.08,-0.032,0.04,-0.02,0.028,0.012,0.044,-0.012,0.044,0.004,-0.052,-0.088,-0.04,-0.016,0.032,3.6218679636228805,4.594470661158499,4.64140869668506,4.879693939007499,3.1980589659400502,6.2154341990681665,5.997336370951091,4.934914135400144,4.299802043168004,3.6693708198458257,5.1627905807396965
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.052,0.012,-0.024,-0.02,-0.088,0.056,-0.02,-0.136,0.06,-0.028,-0.016,0.028,0.056,-0.032,0.004,5.438797779086623,6.597813214293461,4.079754954454034,3.780823550118182,5.483089719359514,4.2800656701913375,3.6544761763748372,4.689574912475167,5.7151853508748625,4.60646681946574,4.943802231054167
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.08,0.052,0.028,-0.06,0.004,-0.104,-0.04,-0.056,0.056,0.012,-0.036,-0.004,-0.012,-0.056,-0.032,4.816481515392561,4.503314232391511,4.6847144748009475,5.069570104460589,6.592208961667376,6.360240143574816,5.382837607492651,4.351126598465205,4.939006642566118,5.96583553570406,2.6286068243490996
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.036,-0.06,0.016,-0.032,0.012,0.028,0.016,-0.032,-0.004,0.004,0.008,0.016,0.004,-0.012,0.0,4.218737398458968,3.141603022890462,6.002490394840667,5.6484783187014305,5.4189983225705225,7.074215169912196,4.842803716720947,2.918848683415557,6.283372492923275,6.013562367523617,5.280256536571681
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.02,-0.028,0.02,0.004,0.048,-0.016,0.004,0.076,0.088,0.032,0.088,0.024,0.02,0.036,4.962331097202913,5.090986889830653,4.389958294491261,4.704042140753698,2.9445575859354034,6.286735126794612,4.365548785346448,3.281599376420629,5.754257623883152,3.8808519364739618,4.7505889747942245
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.044,0.036,0.008,0.02,0.032,-0.048,0.02,-0.032,0.036,-0.044,0.048,0.028,0.064,-0.032,-0.004,5.565162746007512,4.457678105494952,4.86092676541766,5.381514448952531,6.620918632737142,4.7916365788765045,4.974829283446541,3.0906656080245014,2.534606833047921,4.922302558670997,5.888159512835751
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.068,-0.072,0.132,0.052,-0.008,0.012,-0.048,-0.04,-0.036,-0.032,-0.108,0.02,-0.032,0.052,0.0,5.457308053527446,5.389145795166018,5.552619852230354,3.8806557412801252,6.088239310483614,4.7173682065868725,5.048168445374014,3.794593044560811,5.016865352613,5.121378161702769,5.513110798007175
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06,0.016,0.012,0.072,0.052,0.064,-0.004,-0.068,0.024,-0.06,0.0,-0.012,0.016,-0.004,-0.056,6.8204351586802865,3.6900893235661982,6.198881790633131,7.142153481040269,6.040232138683565,5.044777983888776,4.144821704436259,4.039260710935068,5.546716653338412,2.7993957612569202,5.753898027161643
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016,0.04,-0.064,0.012,0.028,0.036,-0.06,-0.02,0.004,-0.044,-0.036,-0.048,0.08,0.0,-0.048,6.1668533980303115,2.1298250643421865,4.963599895336657,5.759788812595532,3.498949402549417,4.017203656555191,5.886108971285472,5.484582862031845,5.3853299204350975,4.825569915296999,5.1490952282379805
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.064,0.032,0.088,-0.064,-0.096,-0.016,0.016,-0.056,0.0,0.016,0.056,-0.048,-0.032,-0.08,-0.048,5.574749376945473,4.951283338563232,7.129609796644538,5.77282366096417,5.122406757539947,5.234268862866878,4.122099088032419,5.657959717662356,5.182224886437636,5.866045810091608,3.9426257836065517
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.04,-0.032,0.036,-0.004,-0.012,0.012,-0.108,-0.036,0.012,0.052,0.008,-0.016,-0.048,0.04,6.577910768795631,5.532630970921141,3.882264413795773,4.548346796830621,6.253605898182984,4.163315940005563,4.7565062124395245,4.993061505786351,4.057522103349925,5.374479460672231,5.676800660343236
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,0.024,-0.056,-0.012,0.004,-0.028,-0.044,-0.04,0.04,-0.024,0.04,0.036,0.052,-0.044,0.036,3.6347147571021967,3.2956264901051147,4.442994931629244,5.6845136725050915,5.388463755437556,4.335599566231836,5.534338232626267,2.9595679764771496,6.656999474787468,4.888773456308794,5.792855400402113
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.036,0.028,0.056,0.064,-0.044,0.036,0.032,0.064,0.1,-0.06,-0.048,0.048,-0.028,0.052,0.016,4.480326811183898,6.449926419426374,3.5154067908503506,4.8916268887420555,5.338431794661496,3.8734987571104025,5.505561936719756,6.300891052220091,4.57104385042371,5.176578520048257,5.888095177963914
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02,-0.008,-0.004,-0.032,-0.012,-0.04,0.076,-0.028,0.032,-0.052,-0.056,0.02,-0.032,0.004,0.048,5.018961194313255,3.176380522026093,6.0088521931279715,5.154113571439921,5.151093950710342,5.270219331145795,4.837862073392344,5.236476977159226,3.5938016775197603,5.662065610660928,3.58958526445843
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.104,0.024,0.088,-0.096,-0.016,-0.048,0.032,-0.012,0.044,-0.028,-0.036,0.092,0.02,-0.036,0.036,4.486356630054128,3.5295135907031017,7.064594804268717,4.482934358342865,6.682063599868403,4.178687838508201,5.84346563578776,4.108599373739746,5.349452166673664,4.600556943406372,4.540120191499063
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02,-0.028,0.04,-0.008,-0.068,0.028,-0.016,0.116,0.032,0.04,-0.028,-0.044,-0.096,-0.016,-0.036,5.937204401957106,5.730835204070916,5.834123901818507,4.561048639458505,4.1201304731524235,5.55857784267739,3.5219478754016578,5.404078598136152,7.1294941026935685,4.424072989065078,5.348069756194739
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008,0.04,0.008,0.048,0.032,0.104,0.04,0.032,0.008,0.056,0.048,0.016,-0.04,0.016,0.024,6.3667253358234435,5.270174637934906,4.982244263069883,4.713022102375244,3.103121102818002,3.356954593017017,3.312174198765651,6.411230373943924,5.535395285973005,3.827195716353404,3.483115515173319
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.004,0.016,-0.056,0.028,-0.084,0.008,-0.016,0.004,0.004,0.08,0.04,0.06,0.02,-0.048,4.22661348561546,2.76285311291325,6.33054325453503,4.101261748423221,4.929424778769672,4.55917195040841,7.1049158266746115,3.8176934874658457,5.12577389372506,5.726123544407943,4.897472734140224
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,-0.012,-0.016,-0.04,-0.02,-0.044,-0.056,0.048,-0.004,-0.052,-0.088,0.0,0.036,0.012,0.016,5.308942504347178,6.6376496767577065,5.728651093696013,4.670523410430842,7.140053551100297,4.611088228041181,6.397206366838164,3.677662156610572,5.083287737149099,3.3818362895876604,6.127809160070709
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,-0.048,-0.012,-0.02,0.024,0.108,0.024,-0.016,0.012,0.088,0.052,0.036,-0.024,0.084,-0.056,4.049022383912764,3.9179209117988183,6.245531256152826,4.665706079609115,3.035307998667487,4.259890993864335,3.854333936674286,5.182459466281342,6.7189450045773755,5.235655923188263,6.646135317809262
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056,0.004,-0.004,-0.048,0.048,-0.06,0.012,0.032,0.016,-0.012,0.028,0.056,-0.008,0.02,0.044,3.3986020425235104,3.8657157022645583,5.482878852590184,5.412084906439758,6.5313080090033155,4.469163354162269,4.251646411630576,4.267455441419488,5.718567433036887,6.391434879804878,5.812701612104767
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.056,-0.032,0.032,0.008,-0.08,-0.008,-0.02,-0.036,-0.052,-0.052,0.028,-0.004,-0.004,-0.02,3.4676820792360425,5.462222653074695,6.892917265508707,5.888339888622326,4.9113266951314065,5.3875639941453635,6.391823256345498,4.4879476151119375,5.853297818915136,4.556232793113355,3.9804145567284355
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.048,-0.048,0.044,-0.052,0.044,0.004,0.036,0.076,-0.036,0.044,-0.016,0.0,-0.016,-0.008,3.4723985169890774,5.252359977012544,4.696899351353543,4.6463660421711355,4.683278595140891,5.469995912324393,4.635079868764605,4.51846657606025,5.630150866576326,5.1746856855720385,6.1503012592655715
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.044,-0.08,0.036,0.044,0.048,-0.004,0.008,-0.092,0.016,-0.012,0.008,0.04,0.012,0.064,-0.02,4.949402201825264,5.742230954375462,5.294667727247157,5.1676643814665395,5.335811993687519,5.969837674236141,5.157164817105101,5.396876667347533,5.269285759486965,5.3910794161634765,4.442868225561088
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048,0.008,-0.088,0.044,-0.1,0.052,-0.02,0.024,0.08,-0.024,0.088,-0.044,0.1,-0.036,-0.012,4.226247562317094,3.840182504498186,3.9484543094347395,3.4587459728313004,4.450799890289375,7.286027196847437,4.870221411244069,3.061082815822447,6.054121617703013,4.363691233661956,3.582438346777802
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,0.028,0.072,0.024,0.044,-0.036,-0.04,0.016,0.06,0.02,0.008,0.008,0.004,-0.004,0.0,5.537171370946098,6.1769616363355775,4.398888151676069,6.119270232315401,4.714916196858082,3.9484817747261403,6.147402092137794,5.078535447828659,6.361337085193318,4.201454265602697,4.2611496526241455
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.088,-0.02,0.028,-0.088,0.0,0.036,0.044,-0.02,-0.004,-0.008,-0.008,0.044,-0.044,-0.064,0.008,4.176796017526085,4.858926822724424,5.881764385336306,4.514898485368673,4.371422889362436,4.046117362574324,5.223508976063803,4.826015491159244,6.1699233415154024,7.01490111376912,3.5541459948124476
