0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.081,-0.22,0.063,-0.037,-0.071,-0.016,-0.001,0.026,0.037,-0.031,-0.048,0.031,-0.014,-0.011,-0.039,2.9586849943361235,4.598740186516113,6.000704017694195,6.289967135556159,6.227771805781284
1.0,1.0,1.0,-0.538,0.053,-0.053,0.024,0.002,-0.002,-0.405,0.009,0.012,0.976,0.045,0.043,-0.682,-0.05,0.008,7.224759847381787,-1.6005315299830425,2.448743444063703,5.232644273646572,4.860547273477862
1.0,1.0,1.0,0.328,0.026,0.032,-0.623,-0.002,0.001,-0.549,0.022,-0.003,0.065,0.016,0.019,0.282,0.003,0.001,6.710259870288294,0.09902447208271425,3.5787738074516824,3.079413864737152,1.6080765757848101
1.0,1.0,1.0,-0.023,-0.252,-0.005,-0.015,-0.181,-0.004,-0.018,0.149,-0.031,-0.055,-0.02,-0.017,0.041,0.011,-0.028,1.5567154110570958,7.354208423051229,5.497032870741869,4.906658876705188,1.8621522035744964
1.0,1.0,1.0,-0.189,-0.213,0.052,0.017,-0.003,-0.008,-0.008,0.005,0.035,0.029,-0.007,0.008,-0.031,0.03,0.031,3.3983740786925587,3.7506412928603168,8.748779447748346,4.9319531945197115,5.256888239789532
1.0,1.0,1.0,-0.155,-0.099,0.258,0.239,-0.024,-0.049,-0.699,-0.101,0.172,-0.33,-0.041,0.081,0.038,0.077,0.045,1.6109167268486067,-0.6024682971531274,3.4784169002470344,2.9252308180815576,8.170356996819153
1.0,1.0,1.0,-0.411,-0.158,0.109,0.058,0.031,0.053,0.019,0.02,0.009,0.053,-0.018,0.015,-0.073,-0.028,-0.015,4.725931423297361,1.579100853257867,6.764628778103983,6.401080913092439,3.481423420081735
1.0,1.0,1.0,-0.151,-0.219,0.096,-0.032,-0.018,0.01,-0.037,-0.135,0.028,0.045,0.024,0.015,-0.031,-0.037,-0.01,1.9583710132133785,2.793809232471278,4.322584473247515,4.652225900416304,5.448471290932938
1.0,1.0,1.0,-0.217,-0.251,0.104,-0.028,0.021,0.029,-0.16,-0.337,0.077,0.036,0.178,0.026,-0.017,0.074,-0.009,0.9148717243946516,1.7765576204282034,4.231975875767448,4.192113342309142,5.072503221520337
1.0,1.0,1.0,-0.223,-0.078,0.031,0.054,-0.027,-0.021,0.004,0.006,0.03,0.018,0.005,0.005,0.004,0.017,-0.007,4.671095183454366,3.64469905552895,4.144774926228844,6.609870734118916,3.9006380212808383
1.0,1.0,1.0,-0.25,-0.253,0.053,-0.04,-0.063,-0.007,0.023,0.024,0.003,0.023,-0.001,-0.062,0.024,-0.003,0.015,2.6816065885784,2.640541317765157,5.95039341097417,5.995019481667016,2.1179165254901267
1.0,1.0,1.0,-0.217,0.108,-0.073,-0.011,-0.114,0.027,-0.018,0.021,-0.049,-0.033,-0.102,-0.019,-0.026,-0.069,-0.015,1.6186410294155544,2.9438673253742187,2.4960352794868883,5.368722328847215,3.7960255649537125
1.0,1.0,1.0,-0.01,-0.272,0.06,-0.086,-0.081,0.023,-0.027,-0.168,-0.021,-0.011,0.159,0.012,-0.025,0.053,0.01,1.0689270800133608,2.770781328450467,4.7417672026027295,3.004669975950006,4.1812344320363675
1.0,1.0,1.0,-0.008,-0.085,0.023,-0.106,-0.2,0.06,-0.006,0.069,-0.007,0.021,0.01,-0.019,-0.002,0.034,-0.02,1.9061308713479634,2.7839967548328244,4.627952137131029,3.8340520496796335,2.1929776828006484
1.0,1.0,1.0,0.058,-0.065,-0.015,0.09,-0.029,0.003,0.256,-0.005,-0.065,-0.518,-0.047,-0.023,-0.218,-0.004,0.0,6.009726416163669,0.32016871868924524,4.093233204357351,1.87969146029132,5.310286102181463
1.0,1.0,1.0,0.662,0.271,0.191,-0.085,-0.354,0.053,-0.741,-0.261,0.232,-0.865,-0.002,-0.003,-0.41,0.115,-0.057,1.2652499784141407,-0.116569465893813,4.189554142397796,3.035365841825883,-0.7569357084633026
1.0,1.0,1.0,-0.162,-0.122,0.024,-0.018,0.004,-0.018,-0.131,0.04,0.017,-0.05,-0.015,0.013,0.123,-0.015,-0.022,4.907022186032521,1.333071225786832,4.387907694779971,3.640261546991453,4.699082962984069
1.0,1.0,1.0,-0.256,-0.118,0.13,0.01,0.011,0.015,-0.257,-0.028,0.019,0.095,-0.035,0.04,-0.013,-0.01,0.027,3.4336283418862887,1.1767282357627933,4.427109154219481,4.02211750673908,6.80349976209763
1.0,1.0,1.0,-0.031,0.136,-0.063,-0.072,-0.117,0.005,-0.028,-0.021,-0.043,-0.022,-0.011,0.005,-0.035,-0.001,0.01,2.5645435110014403,2.9797420477930188,2.223674187845458,3.8760525610507437,2.9552451187445627
1.0,1.0,1.0,0.046,0.083,-0.003,-0.057,-0.011,-0.04,0.002,0.014,0.044,-0.002,-0.019,0.049,-0.026,0.004,0.022,5.510087259610146,5.799247616014352,3.1488590208788407,3.8788104163376356,0.41055337199742414
1.0,1.0,1.0,0.009,-0.158,0.025,0.002,0.091,-0.005,-0.02,-0.162,0.008,0.019,0.074,-0.033,-0.014,0.023,-0.001,1.943724184894762,5.420775780011878,3.6223088347510526,1.564345808694688,6.9925013162499186
1.0,1.0,1.0,-0.271,-0.356,0.317,-0.091,-0.183,0.088,0.117,0.192,0.009,-0.017,0.005,0.024,0.021,-0.038,0.015,1.3111577990149839,2.1433083486957587,5.899489423439647,7.367509918866612,6.640194109258034
1.0,1.0,1.0,-0.084,-0.262,0.072,-0.031,-0.039,-0.01,-0.012,0.017,-0.005,0.031,0.049,0.044,-0.014,-0.053,-0.007,2.1638608277734965,4.473607103317667,5.379156998796747,4.455591294835598,6.250790059168719
1.0,1.0,1.0,-0.166,-0.093,0.017,0.042,-0.025,0.011,0.024,0.029,0.009,0.035,-0.048,-0.017,0.057,0.023,0.052,3.296615950570651,4.972951243946141,3.6972442056211072,8.915060048271693,3.8911143768561063
1.0,1.0,1.0,-0.056,-0.282,0.042,-0.264,-0.346,0.282,0.038,0.038,0.068,-0.081,-0.027,0.032,0.099,0.416,0.071,0.4323627353151873,1.0891585294448278,4.565194224508524,3.8778898526459122,3.16095811397771
1.0,1.0,1.0,-0.212,-0.295,0.387,-0.189,-0.279,0.16,0.131,0.178,0.057,0.029,0.015,-0.012,-0.055,0.029,0.026,0.9371833018946907,1.8047337639733423,5.148636900812867,6.310467206158618,7.4769283673613405
1.0,1.0,1.0,-0.353,-0.194,0.295,-0.101,0.032,0.021,-0.452,-0.155,0.135,0.452,0.065,0.073,0.393,0.006,0.055,1.8771563151872723,0.06981134640411524,4.057473623943174,8.906236312644033,6.6112117223633176
1.0,1.0,1.0,-0.149,-0.109,0.018,-0.143,0.072,-0.039,0.008,0.028,-0.016,-0.063,0.012,0.007,0.033,0.039,-0.014,6.107327681240967,2.016582433055682,6.845600126311331,4.3064130625219645,3.221809008627028
1.0,1.0,1.0,-0.408,-0.281,0.161,0.083,0.008,0.005,-0.004,0.028,-0.042,0.026,0.065,0.001,-0.007,0.036,0.011,2.665498836013908,2.1135179462273346,5.789004004015648,9.5772556430986,3.4918224472770403
1.0,1.0,1.0,-0.054,-0.166,0.114,0.007,0.292,-0.025,-0.002,-0.576,-0.024,-0.013,-0.001,-0.012,0.029,-0.315,-0.01,0.4999858376698003,4.903560803039436,2.7299329508016696,4.444178956895439,7.550002672898625
1.0,1.0,1.0,-0.182,-0.19,0.116,0.119,0.006,-0.005,-0.281,-0.033,-0.014,0.055,-0.005,0.01,-0.045,-0.012,-0.013,2.4996757897796424,1.3460990264781885,4.68301162652442,3.471368436040205,6.392497382180906
1.0,1.0,1.0,-0.62,-0.034,0.036,0.01,0.003,-0.143,0.289,0.001,0.028,-0.132,-0.05,0.024,-0.034,0.009,-0.001,2.89930645453384,0.2761621219289814,2.9916242580726187,6.454175924972464,4.898164881825184
1.0,1.0,1.0,-0.222,-0.062,-0.026,-0.025,-0.007,-0.002,-0.031,0.013,0.008,0.042,0.02,-0.002,-0.017,0.035,0.01,6.043984343672124,3.230379857897922,4.4841816138237895,5.102813187772583,3.915918327425862
1.0,1.0,1.0,-0.433,-0.14,0.067,0.178,-0.146,-0.088,-0.003,0.024,0.009,0.017,-0.027,0.0,-0.008,-0.015,0.011,1.900463955412792,2.0259763536469304,4.218057581077891,7.5411717695612985,3.0061384550130974
1.0,1.0,1.0,-0.009,-0.694,0.005,0.004,0.086,-0.05,-0.022,0.623,-0.035,-0.015,-0.946,0.025,0.003,0.715,0.002,-0.9705783329712938,6.109512942889424,7.315603050926771,2.5955995853083453,4.853030281426485
1.0,1.0,1.0,-0.148,-0.267,0.081,-0.001,-0.048,0.027,-0.008,0.075,0.043,-0.053,0.009,0.022,0.045,-0.01,-0.023,3.122598127153936,4.8339141908287555,7.480811776398057,6.979828816634825,5.509951069809547
1.0,1.0,1.0,-0.075,-0.224,0.049,0.028,-0.095,0.027,-0.037,0.097,0.01,0.015,0.017,0.044,-0.014,0.017,0.031,2.6559410574586915,3.782041526185498,7.04149726441733,2.913380969273073,6.419271229132665
1.0,1.0,1.0,-0.307,-0.038,-0.023,0.112,-0.357,-0.065,0.006,-0.021,-0.029,0.001,-0.111,0.008,-0.013,0.015,-0.02,0.8543337499147077,3.2614966408041286,3.5347336015239987,7.186342575591359,2.9644897343109315
1.0,1.0,1.0,-0.049,-0.192,0.017,-0.17,-0.031,0.021,0.014,0.078,-0.002,0.007,0.003,-0.014,-0.039,-0.003,-0.026,2.650466253731366,2.6112069914492735,5.475881573812094,4.225922658605441,2.1146460790618513
1.0,1.0,1.0,-0.15,-0.085,0.049,-0.022,0.013,0.031,0.02,-0.014,-0.022,-0.006,0.018,-0.016,-0.028,-0.01,-0.034,5.0293319384094755,3.4582327708540377,5.074961189840307,5.293235499133451,6.947991322269743
1.0,1.0,1.0,-0.087,-0.158,-0.017,0.016,0.018,0.018,-0.022,-0.042,-0.042,-0.001,0.039,-0.012,-0.024,0.031,0.017,4.674824158578527,4.583375408551587,6.121023046936,4.798863690226494,4.3096177508431275
1.0,1.0,1.0,-0.042,-0.055,0.007,0.035,-0.032,-0.011,-0.06,-0.018,0.038,-0.018,-0.007,0.001,0.015,0.002,-0.019,3.7962237206759264,4.707197300341775,4.0416325652597465,1.6715738758238374,7.870880467125283
1.0,1.0,1.0,-0.181,-0.523,0.144,0.029,0.087,0.054,-0.045,0.172,-0.025,0.009,-0.179,0.028,-0.004,0.098,-0.036,1.2406035113860747,3.8696374332696086,8.119924625839825,4.901432488437718,4.433361869357055
1.0,1.0,1.0,-0.073,-0.015,0.034,-0.185,-0.013,0.04,-0.043,0.019,-0.012,-0.212,0.006,0.042,0.1,-0.053,-0.041,3.864878378241758,0.8566977911493563,3.092265661478743,3.3668314780610267,3.789202951623535
1.0,1.0,1.0,0.313,0.067,0.012,-0.478,-0.026,0.012,-0.37,-0.019,0.009,-0.015,-0.01,0.017,-0.13,-0.009,0.021,5.474408124099638,0.1668765310281004,2.8008239109252813,2.6829279035371045,2.216220351993825
1.0,1.0,1.0,-0.144,0.016,0.06,-0.084,0.094,-0.014,0.035,-0.017,-0.016,-0.04,0.03,-0.018,0.025,-0.035,-0.014,3.4460215799741327,3.21713416750585,2.1301354962578034,5.725492324401753,7.888618432555626
1.0,1.0,1.0,-0.077,-0.285,0.048,-0.001,0.02,-0.017,-0.036,-0.017,0.011,-0.014,0.02,0.01,0.009,0.011,-0.006,2.292246415276705,2.792941969775893,9.54428349841905,3.612105663914943,4.832911172449256
1.0,1.0,1.0,-0.036,-0.053,0.125,-0.084,-0.257,0.047,0.019,0.016,0.017,0.005,0.077,0.028,0.015,-0.025,0.004,2.0721487494898434,4.0265372290312795,4.724108936839199,4.757358651340881,9.579319561400805
1.0,1.0,1.0,0.326,0.017,0.009,-0.263,-0.057,0.034,-0.116,-0.026,-0.024,0.003,-0.014,-0.029,-0.192,0.03,0.026,3.6237989551118206,0.6365589479151414,3.612744709600185,2.1989866591307536,2.8404795906686218
1.0,1.0,1.0,-0.141,-0.434,0.083,-0.005,0.049,-0.022,-0.002,-0.032,0.016,-0.027,0.107,0.008,-0.02,-0.098,0.048,1.482564672382446,5.052099951261695,6.160137879338102,6.76783980187889,3.65139582506974
1.0,1.0,1.0,0.054,-0.255,-0.053,-0.007,0.001,0.112,0.046,-0.323,-0.075,-0.041,0.033,0.002,-0.025,0.307,0.014,0.5943162178582675,1.993474541960559,3.9562339017601262,1.9004687662436455,4.7322716113679935
1.0,1.0,1.0,-0.064,-0.19,0.008,-0.001,-0.021,-0.008,-0.034,0.01,-0.008,0.004,-0.021,0.031,-0.005,0.008,0.007,3.9810660502569797,3.6661223844503907,7.128552634271877,3.7686806409852904,4.936064547090432
1.0,1.0,1.0,-0.151,-0.062,0.009,-0.074,0.159,-0.041,0.032,-0.038,-0.012,-0.028,-0.012,-0.016,0.019,-0.047,-0.004,2.2284912413813966,3.1159324232968495,1.8310684440785883,5.9937164016557505,6.538739620540396
1.0,1.0,1.0,-0.023,0.004,-0.009,0.137,0.157,0.052,-0.039,0.01,0.023,-0.026,-0.021,-0.005,-0.029,0.028,0.009,2.5132451373201152,2.470374985065375,0.9887090262550435,1.6477703016786234,7.224755014472546
1.0,1.0,1.0,-0.106,-0.357,0.033,-0.136,-0.346,0.032,0.084,0.484,0.044,-0.008,-0.145,0.013,-0.028,-0.111,0.019,0.5709670050498148,2.3312139298625882,6.004485208959158,5.07565923819427,1.1896908254931513
1.0,1.0,1.0,-0.043,0.171,-0.038,-0.102,0.041,0.019,0.0,-0.011,0.031,0.003,-0.015,0.014,-0.019,0.009,0.004,4.513799600106929,3.773681733089064,3.278019271973726,5.5517019019228036,-1.496570700862403
1.0,1.0,1.0,-0.456,-0.089,0.175,-0.298,-0.001,-0.011,0.362,-0.048,-0.034,-0.076,-0.058,-0.002,0.02,0.004,0.002,3.6239271569070697,0.3756378840056831,3.8692560622909484,7.867546616359096,6.43663014469233
1.0,1.0,1.0,-0.28,-0.147,0.039,0.015,-0.055,-0.004,0.011,-0.03,0.045,-0.039,-0.015,0.008,0.051,0.033,-0.02,6.065460734317526,3.204685818241222,6.4590060405542715,7.439425106579215,4.3880013510259275
1.0,1.0,1.0,-0.405,-0.2,0.079,0.096,-0.025,-0.009,-0.002,0.026,-0.042,-0.005,-0.045,0.016,-0.011,0.028,0.011,3.4177586342245894,2.0571553049049456,6.0290325715262725,7.184109397590893,2.401988029143326
1.0,1.0,1.0,-0.251,-0.191,0.078,0.024,-0.011,-0.003,-0.096,-0.017,-0.027,0.09,-0.023,-0.015,-0.03,-0.022,-0.002,3.610945226446355,1.975519105070683,5.703279523898992,4.7340798280397856,5.691714269861897
1.0,1.0,1.0,-0.307,-0.339,0.234,0.009,-0.036,0.057,0.055,0.07,-0.021,-0.018,-0.089,-0.015,-0.005,0.007,0.018,1.9724868943025524,2.2922364460583786,7.3324833048498945,6.101697077416925,5.128309968980026
1.0,1.0,1.0,-0.333,-0.217,0.146,0.036,-0.019,-0.043,0.064,0.028,0.012,-0.029,-0.007,-0.062,-0.068,0.022,-0.012,4.175007984714557,1.927657739311652,7.55452069184985,6.159040981109372,5.130749695145543
1.0,1.0,1.0,0.298,0.239,0.049,-0.032,-0.889,0.037,-0.106,-0.649,0.043,-0.056,0.554,-0.048,-0.032,0.879,-0.033,-0.5336543479129983,2.3084580402153287,4.403219733166974,2.994921582317813,-0.3390609634668875
1.0,1.0,1.0,-0.103,-0.046,0.009,-0.027,0.0,0.029,-0.011,-0.029,0.008,-0.002,0.026,-0.012,-0.026,-0.023,0.023,3.3243408364615883,4.010905041412831,3.8552740585773697,4.67718304776352,3.4029817961795326
1.0,1.0,1.0,-0.275,-0.16,0.069,0.024,0.002,-0.042,-0.007,0.045,0.012,0.037,0.048,-0.007,0.029,-0.035,0.032,4.7621214141743025,3.531563181860179,6.479823025288181,8.985733492512871,4.391481789626155
1.0,1.0,1.0,-0.135,-0.181,0.038,-0.005,-0.03,-0.021,0.032,-0.033,0.003,-0.03,0.035,-0.031,0.016,0.015,0.027,3.413790231082334,5.719262596161208,5.082262045044992,7.031496660267923,4.249045451735668
1.0,1.0,1.0,-0.108,-0.065,-0.001,-0.002,0.013,-0.027,-0.026,0.021,-0.013,0.027,-0.006,-0.039,0.017,0.033,0.012,7.2002209286168215,4.704388118153175,5.021517975405525,9.926273170123375,5.05504674603873
1.0,1.0,1.0,-0.099,-0.347,0.05,0.007,-0.165,0.012,-0.005,0.123,0.012,-0.047,-0.03,-0.019,-0.011,0.032,0.011,1.0130983460411667,5.20945873061966,5.450174904369093,5.607765970604492,2.4938010248027194
1.0,1.0,1.0,-0.358,-0.608,0.284,-0.038,-0.021,0.019,0.044,0.163,0.171,-0.02,0.282,0.15,-0.008,-0.437,0.003,-1.882914955958376,1.5102092355623262,5.963952184303678,5.775877533665374,2.9164499124567875
1.0,1.0,1.0,-0.04,-0.151,-0.003,-0.017,-0.007,0.0,0.039,-0.086,-0.019,0.0,0.029,0.013,-0.023,0.032,-0.029,2.548587903393551,7.75313561624342,3.8517153230810157,5.707523081721509,6.100736542011434
1.0,1.0,1.0,-0.089,-0.364,0.037,0.032,0.056,0.0,0.012,0.016,0.01,0.003,0.038,0.005,0.025,-0.089,0.0,1.844314506954554,7.161479032605817,6.4845643801071065,6.457332900579571,3.4801902108897624
1.0,1.0,1.0,0.022,-0.068,-0.024,0.135,0.002,0.009,0.053,0.015,-0.006,-0.053,0.025,0.02,0.002,-0.01,0.006,5.06031877642577,1.9226586431632482,10.407079228742072,1.4767840273132902,6.555043635056352
1.0,1.0,1.0,0.065,-0.729,-0.064,-0.011,0.063,-0.174,0.02,0.51,0.072,-0.031,-0.683,0.008,0.014,0.426,-0.012,-0.2258681900327324,2.450229910853606,6.990148985505429,2.296264698891081,4.74905467303818
1.0,1.0,1.0,-0.179,-0.067,0.046,0.008,-0.052,-0.002,-0.018,-0.012,-0.006,-0.009,-0.023,-0.034,-0.031,-0.006,-0.007,5.415962989334018,4.249930325091864,4.800232448460889,6.791153014267488,5.574317822629368
1.0,1.0,1.0,0.209,-0.245,-0.096,-0.189,-0.114,0.401,0.288,-0.238,-0.392,-0.475,0.009,0.01,-0.957,0.348,-0.337,0.6288743951027733,-1.3568879949613413,4.1600467074449945,2.069900348146005,4.231752092078378
1.0,1.0,1.0,-0.09,-0.174,0.108,0.019,-0.118,0.007,-0.03,0.027,0.047,-0.013,0.004,-0.003,-0.011,-0.02,-0.023,2.221097640381857,4.127598168728654,5.18341229519741,4.60064578779069,7.463693745379782
1.0,1.0,1.0,-0.111,-0.059,0.0,-0.03,0.003,-0.013,0.038,0.026,0.014,0.048,0.005,-0.009,-0.008,-0.028,0.018,6.598757799887914,5.501516348522534,6.331334277920787,5.658608398721168,3.3762845249716786
1.0,1.0,1.0,-0.194,-0.157,0.089,-0.018,0.003,-0.033,0.036,-0.09,-0.004,0.002,0.03,-0.02,0.011,-0.07,0.029,2.5967270281692723,3.7533973160178693,4.454098039313538,6.602141432840058,5.740016979669175
1.0,1.0,1.0,-0.142,-0.318,0.134,0.006,-0.035,0.023,0.012,0.156,0.002,-0.007,-0.079,0.018,-0.011,-0.009,-0.016,1.9245118703714676,4.157934452855312,7.146551834246057,6.2438705880191305,5.348014801876489
1.0,1.0,1.0,-0.078,-0.117,-0.015,0.006,0.012,-0.002,-0.022,-0.031,0.011,-0.02,-0.017,-0.003,0.015,-0.002,-0.011,5.0556478818593344,2.5944071167184823,5.532207091055066,2.517413889505284,5.735727956451069
1.0,1.0,1.0,-0.084,-0.076,0.028,-0.019,0.163,-0.02,0.004,-0.078,-0.016,-0.005,-0.033,-0.026,0.014,-0.019,-0.017,1.8382982502482579,4.9447445677371675,2.0954122514371942,5.032197267512863,6.630566921035895
1.0,1.0,1.0,-0.227,-0.133,0.08,0.256,-0.043,-0.053,-0.895,0.003,-0.004,0.061,0.015,0.036,-0.104,-0.023,-0.021,3.960320034300241,-1.7647149454180084,5.625637611176965,3.250466264048109,6.107658249475065
1.0,1.0,1.0,-0.131,-0.055,0.006,-0.04,0.005,-0.025,-0.006,-0.016,-0.006,0.009,-0.01,-0.023,0.056,-0.018,0.018,6.291021971448792,3.364973740373465,6.020603833737354,4.980643129678158,6.548815797391239
1.0,1.0,1.0,0.061,-0.168,-0.061,-0.038,-0.109,0.127,0.001,-0.278,-0.007,0.018,-0.64,-0.026,0.036,0.826,0.0,-1.0333625720590414,3.2325119003484644,3.4269788894052553,1.924914679477629,4.446032259214624
1.0,1.0,1.0,-0.046,-0.079,0.073,-0.024,-0.095,-0.007,0.018,-0.001,-0.015,-0.025,0.048,-0.005,-0.003,0.001,-0.02,2.6652983906288403,3.6287439066766414,7.630077384942618,3.8864052452742666,8.142372970928015
1.0,1.0,1.0,-0.122,-0.011,0.005,-0.06,0.022,-0.028,-0.055,0.011,0.004,0.031,-0.002,-0.013,0.008,-0.02,-0.02,5.03514666023684,2.7306549524931127,3.7015949571401543,4.384587396496823,3.7678685167357493
1.0,1.0,1.0,-0.031,-0.009,0.042,0.035,0.028,-0.013,-0.061,-0.004,0.041,-0.011,-0.003,0.012,0.029,0.013,-0.03,3.116190475300535,2.738691014164239,2.4966941199583617,2.9592637701396014,6.1284035001595845
1.0,1.0,1.0,-0.413,-0.106,0.041,-0.659,-0.95,0.651,0.913,0.288,0.277,-0.113,0.835,-0.118,-0.728,-0.478,0.494,-1.0999339919954894,-0.7803374950383519,5.020111819838024,5.995913486931833,0.7125785552567461
1.0,1.0,1.0,-0.273,-0.387,0.166,-0.404,0.082,-0.054,0.351,-0.003,0.038,0.053,0.002,-0.007,0.098,-0.032,-0.018,2.08903215697515,0.44479305455701956,6.9600855487133435,5.129352838791277,2.156593350215423
1.0,1.0,1.0,0.758,-0.04,-0.008,0.465,-0.125,-0.07,0.236,0.018,-0.024,0.073,0.004,0.015,-0.033,-0.008,0.019,3.330401510662093,0.7268172892387934,5.169774235729989,0.8079570407945376,0.5871739392181459
1.0,1.0,1.0,-0.044,-0.336,0.036,-0.052,0.006,0.03,-0.006,-0.01,0.036,0.033,0.07,-0.019,0.064,-0.072,-0.004,1.572693080038111,3.217267429842361,5.6558251218918345,3.489102200852277,3.914182924055651
1.0,1.0,1.0,0.085,-0.106,-0.025,-0.022,-0.039,-0.003,0.014,-0.035,-0.011,0.011,0.003,-0.012,0.005,-0.014,0.025,4.952135559497693,3.489023500105904,5.026410694134464,2.456250153053942,2.627350820806285
1.0,1.0,1.0,-0.262,-0.182,0.144,0.044,-0.005,-0.063,-0.29,0.01,0.016,0.102,0.006,-0.02,-0.001,0.03,-0.017,3.3909172162921744,1.1306625026244947,7.6930469277445575,3.8009997140733214,5.782220392976754
1.0,1.0,1.0,-0.266,-0.105,0.085,0.238,0.036,0.08,-0.929,-0.092,0.083,0.119,-0.048,0.017,-0.063,-0.014,0.031,2.780871649089672,-0.044977978490151393,3.4243032847220585,3.3190115815325965,6.093017431270102
1.0,1.0,1.0,-0.3,-0.274,0.148,0.006,-0.01,-0.012,-0.051,0.016,-0.031,0.136,0.018,0.038,-0.022,0.011,0.005,2.6413777402779637,1.7228401406566838,6.151699604168208,5.271714042719567,5.003889910521026
1.0,1.0,1.0,-0.081,-0.052,0.033,-0.019,-0.027,-0.022,-0.006,-0.012,-0.012,-0.008,-0.012,0.006,-0.02,0.006,-0.008,2.7821887507674554,5.661094603197933,3.4532141024719896,5.478460356089764,4.648706324624845
1.0,1.0,1.0,-0.118,0.007,-0.031,-0.014,-0.017,0.025,-0.031,0.033,-0.034,0.007,0.038,-0.011,0.036,0.002,0.024,6.185865796735207,3.016494474477648,3.136709518914575,4.004784262948805,3.9454924327576117
1.0,1.0,1.0,0.003,-0.165,-0.016,0.044,-0.026,0.008,0.049,-0.021,-0.016,-0.007,-0.002,-0.045,0.015,-0.004,0.009,3.2042349282333964,4.542818878969695,4.5573550872466395,0.9814013418325693,6.829398069351148
1.0,1.0,1.0,-0.228,-0.054,0.186,-0.42,-0.057,0.035,-0.004,0.026,-0.018,-0.307,-0.017,0.042,0.83,0.002,0.01,4.011536041170682,-1.1467096498071854,4.282184916915812,7.4653122903429825,8.437460469782188
1.0,1.0,1.0,-0.228,-0.047,-0.021,-0.024,0.003,0.017,0.034,-0.02,-0.04,0.005,0.009,0.026,-0.024,0.011,0.011,6.173086670352511,3.626904356358298,4.900530452167587,7.64972781503881,5.49505227974536
1.0,1.0,1.0,-0.185,-0.114,0.051,0.022,-0.029,0.019,0.041,0.002,0.025,0.0,-0.007,0.001,0.036,0.037,-0.017,6.236895969807143,4.064063139551461,6.389343471215022,7.775118297583455,4.76496708493652
1.0,1.0,1.0,-0.283,-0.162,0.177,-0.048,-0.031,-0.001,-0.151,0.025,-0.028,0.237,0.006,-0.027,-0.021,0.009,0.01,4.472181119109905,1.1287139882491823,6.357108377012299,9.411729393852937,5.7395324126048015
1.0,1.0,1.0,-0.18,-0.053,0.093,-0.272,-0.039,-0.007,0.14,-0.016,0.014,0.01,-0.013,0.027,-0.017,0.006,-0.011,5.916090042816566,1.4836884800412014,5.430846878701914,5.133235109115029,7.869874273172189
1.0,1.0,1.0,-0.126,-0.313,0.143,-0.034,-0.068,0.0,0.009,0.011,-0.036,-0.001,0.039,0.012,0.023,0.017,-0.01,1.5459754103455468,3.5226325622994117,5.334714858129585,4.774080065651391,6.399395548589385
1.0,1.0,1.0,-0.081,0.024,-0.015,-0.076,-0.042,0.012,-0.035,-0.003,0.016,0.008,-0.055,0.017,-0.015,0.006,0.037,5.736438146552706,3.112910491094113,2.6227689839320205,4.457082480689746,2.9713981840719326
1.0,1.0,1.0,-0.322,0.006,-0.016,0.007,-0.009,-0.012,0.011,0.016,-0.015,0.014,0.01,-0.012,-0.002,0.007,0.037,7.392407557686215,2.979225308035247,3.5207791036295504,7.025125252950211,3.38772292261308
1.0,1.0,1.0,-0.169,-0.128,0.031,-0.024,0.004,0.002,0.018,-0.025,-0.003,-0.003,0.019,-0.026,-0.019,0.03,-0.005,5.006553153787169,3.7437900742315646,6.309762316326852,5.865213281037773,1.878377773615775
1.0,1.0,1.0,-0.045,-0.034,0.007,0.024,0.018,-0.012,0.046,-0.022,0.006,0.004,0.03,0.018,-0.01,0.001,-0.023,5.937101166252536,6.617706707205139,9.195445712435724,2.886730385005123,6.987598355786546
1.0,1.0,1.0,-0.208,-0.242,0.212,-0.029,0.054,-0.001,-0.014,-0.409,0.009,0.051,0.124,-0.007,0.007,0.029,-0.002,0.8621112263849025,2.110093117970676,3.827038130420461,4.627629123585194,6.625418462236053
1.0,1.0,1.0,-0.123,-0.434,0.121,-0.012,-0.089,-0.017,-0.022,0.15,0.006,-0.032,-0.022,-0.014,-0.023,-0.011,0.0,0.8094586474790186,5.821150938408449,5.819732246708722,5.178020365445462,5.896218331332279
